"","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01","2015-05-01","2015-06-01","2015-07-01","2015-08-01","2015-09-01","2015-10-01","2015-11-01","2015-12-01","2016-01-01","2016-02-01","2016-03-01","2016-04-01","2016-05-01","2016-06-01","2016-07-01","2016-08-01","2016-09-01","2016-10-01","2016-11-01","2016-12-01","2017-01-01","2017-02-01","2017-03-01","2017-04-01","2017-05-01","2017-06-01","2017-07-01","2017-08-01","2017-09-01","2017-10-01","2017-11-01","2017-12-01","2018-01-01","2018-02-01","2018-03-01","2018-04-01","2018-05-01","2018-06-01","2018-07-01","2018-08-01","2018-09-01","2018-10-01","2018-11-01","2018-12-01","2019-01-01","2019-02-01","2019-03-01","2019-04-01","2019-05-01","2019-06-01","2019-07-01","2019-08-01","2019-09-01","2019-10-01","2019-11-01","2019-12-01","2020-01-01","2020-02-01","2020-03-01","2020-04-01","2020-05-01","2020-06-01","2020-07-01","2020-08-01","2020-09-01","2020-10-01","2020-11-01","2020-12-01","2021-01-01","2021-02-01","2021-03-01","2021-04-01","2021-05-01","2021-06-01","2021-07-01","2021-08-01","2021-09-01","2021-10-01","2021-11-01","2021-12-01","symbols"
"1787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305267926,166218868,81589936,159557231,172417610,155713208,21031448,10948430,446571071,25358490,61222642,252938465,235575907,225494030,161751241,64362132,535678648,362253688,163811191,214931323,78269182,80724528,387401259,269193586,317827324,168173082,185191446,76987875,98025834,52502138,51191949,27317614,155699794,166943394,156021132,150031698,135164657,127682090,143001962,162247548,204774380,241203523,123296681,149126039,210873962,178898114,233830038,211112050,138783518,141425912,132055347,121630189,88028178,416537359,990619371,316453837,154398995,141994128,148838241,307738225,36693333,60218364,21778115,228606792,372748679,224945911,315330946,396779875,202392956,192181130,66240000,170594213,93798237,130958489,193108933,199587422,164482012,146590189,452663143,228766795,158363773,199060125,194817611,244490062,242401005,230577108,326925283,3048379369,500965032,599201711,827228175,775469962,1148509300,1009927300,433300000,806394000,786474000,"06878.HK"
"1788",195443261,348572583,229941642,362597470,467887371,264660992,279989226,297475420,262628064,309620813,206201800,440604496,425039939,333671421,257008190,297525557,279710326,371430415,482734514,245333346,386035623,486403664,393435184,467111437,386149314,472263109,452689570,355079059,284776971,486673719,477310857,656085447,820842040,387524816,385745912,320829057,308908645,555545351,317570705,256337438,312896725,336570999,322968483,291685170,254816038,213972172,271459258,361583327,433343275,791528249,865996484,880481719,637892495,646628442,733171751,673527594,557834519,748063521,450470377,539394503,526495661,851631085,616749625,627368361,649895256,640891366,914184482,1211993621,1224258640,870520629,627771816,650971704,717906825,899453178,545226777,710739756,752464447,687333516,581415411,787258337,433216607,569843776,444869921,552214064,612200595,618656348,549085275,443678032,708807074,574206745,554580209,402651281,464360363,410169537,380053185,699583633,622837817,829967223,645779728,797737577,653991894,807378104,546043682,517819445,544443454,660797782,636386809,726415469,398453084,907229842,839306761,674304034,547703297,678931330,783134217,659201952,600928702,488001913,577607849,722482690,462672488,845837867,457300616,501625433,405103603,442858859,558996406,681715322,739120483,587010765,430110108,515153335,519696678,754022064,418763358,574173561,418306102,734298645,628519023,658483780,375540421,454901612,367463471,867013128,555162499,414757264,383849524,272986081,496957052,418615652,508323487,365390877,427272237,432476792,291910792,447348512,292520925,380858449,357019106,311316369,240463090,243296717,356371381,229657386,363032342,301357346,297955250,330570640,380101384,523830166,393845389,414390461,329813514,330033238,325824896,475512620,283325080,923942931,601668610,1934510376,641932507,821060882,308756078,340442447,446623360,423191362,493985388,473665301,436272468,457800538,340412446,"00688.HK"
"1789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285306000,38246000,29548000,26998000,11880000,8960000,2216000,2778000,13842500,13726000,27448000,47244160,20495840,46586000,18032000,9338000,2964000,3110000,2370000,1754000,2216000,3730000,6486000,47862000,23098000,3866000,7902000,35852000,3392000,2972000,93184000,39742920,53550000,33463700,8106000,31289300,40336000,78168000,11948000,15542000,46379100,26521000,31627700,30900000,4020000,1922000,2994000,11224000,1552000,1098000,990000,848000,692000,704000,194000,572000,896000,1354300,618000,1500100,1064000,742000,810000,962000,674000,1128000,950300,654000,1050000,994000,2014000,1186000,2518000,7130000,6408000,3326000,2076000,2440000,2984000,354000,840000,462000,68000,2038000,542000,2080000,126000,2210000,1626000,1424000,1162000,172000,308000,98187300,16717000,1287000,1360000,1e+06,1208000,486000,1594000,1024000,3312000,3178000,478000,1440000,424000,1078000,382000,580000,508000,8246000,608000,420000,224000,812000,968000,624000,98000,84000,114000,"06880.HK"
"1790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1079650838,501306611,182852350,179127419,299144075,136896596,514997417,341311848,451152828,302451998,240525602,511005028,168904090,167426607,456329266,568427860,381668450,350958737,1189653040,1877512227,968264749,396206346,779515920,1270316041,1304726500,926009207,1910811298,847295219,905385874,922372352,1044775454,402581971,737122560,295941905,631460012,581310657,612047561,637060807,393666066,946553511,868489658,358096197,618726753,443292460,252029885,706595012,609864319,270305832,488813002,377589156,454937075,766853234,578317955,357213247,516739526,381736660,1139861369,553667343,515259249,404926548,360531050,398763741,282806931,414462150,341936850,650883183,580679727,570197216,350497663,1172756931,898038918,666259372,433948176,373943432,223829476,496703313,586618099,277866868,260606400,326153961,331098465,415438861,677479891,215827820,238942637,404863929,1430741425,482672223,461443872,278643022,457961045,348027600,527651578,328540429,430169124,178667457,354744967,253764691,362282250,264787777,374155977,143409318,225593863,266145588,"06881.HK"
"1791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66786057,382463715,34536859,172652572,113484285,57931428,73567099,61794227,44481401,22356775,7188569,9488913,13924688,11772341,14089599,7034346,20014766,10982658,8665399,9027999,27798629,8338744,4394014,3672512,29242689,11952035,3645028,3816287,10560857,2628058,2613257,1509599,16338671,4256054,2399715,3439943,3676743,4490743,3704227,5920001,5427371,3249657,2505431,2456801,2334173,3604880,1748515,3947374,2399715,2932516,1327772,5638798,7044798,3093201,2152344,783500,906000,3168000,1342000,1474000,930000,3344000,3e+06,3226000,10710000,8698000,9844000,29030000,9850000,23616000,30192000,9154000,16562000,3504000,4834000,49626000,15134000,7522000,6188000,3850000,3502000,1184000,2846000,1712000,4818000,2096000,"06882.HK"
"1792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156587566,15008334,4662736,12820412,9746843,50415054,32367672,8408861,27079994,14642881,6879218,3765176,5097216,4227048,2522418,8420766,5936434,11251492,8518369,5711454,1739151,2474805,3475921,1745099,2603394,3133388,1484114,2247537,4973230,8150507,8119325,2916079,1540617,5992283,2597551,3340989,3057049,4929630,4107244,15383304,30541239,5330336,5777706,20754969,5735306,8369230,31833150,61102956,13262528,8278000,4483000,"06885.HK"
"1793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,906266324,370482920,178142151,321532581,104446322,166877209,125123552,150962259,157166582,217953635,119631258,127110243,118393619,129160062,177957680,129933884,84040467,180069634,132771769,76697595,138499706,115859482,119850984,191503755,142616599,237206326,282605103,253590894,174086353,234100517,104626572,390134000,205598105,140203358,124268371,129394125,236658270,211838545,141472021,131695054,179098935,187923996,158486684,144924160,376749269,336544353,195455753,201788998,278903945,198885673,230015462,269283934,153871606,125480745,174856010,145934500,182679236,226538962,122887349,156088920,170930929,337703106,149426538,188206623,93410841,188518459,135623566,236945629,137507902,243911779,146803202,175193118,180829187,147104034,224742453,173807454,58137354,58249449,95190399,"06886.HK"
"1794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167502010,302246906,94489000,73043936,110822000,165752734,121341246,122222000,77137709,112473500,54421473,35305000,38257000,67814000,34444000,43599782,19272500,21575000,19114000,36322200,19699000,38201000,67358000,61031000,71751346,42257446,15627000,8016000,13302200,24289000,10325000,11716000,6652000,16291000,18776000,21090000,6291000,4658667,7583990,13450000,10087000,8546000,9801000,5861000,3162000,20720000,6485000,4894000,4559000,4151000,5272000,3524000,4989000,4027000,13461000,28582000,9731100,10032000,4010000,2013000,2486000,1370667,1395000,1474000,1951000,3042000,1697000,2332000,3127000,2033000,31232000,4572000,8581000,3629000,4095000,3384000,2383000,2120010,6873000,5461000,5115000,34332000,3666000,1242000,2189000,5127000,15293000,11137000,4040000,6828000,14854000,57625200,92189000,12674000,7894000,7964000,5609000,5535000,2866000,4709000,3018000,3095000,6314000,"06888.HK"
"1795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14043257,3848506,2643147,1214735,990423,3106272,981222,2879300,838554,3070951,10752079,9982661,5714797,8747395,86369258,43312471,183405362,107942500,52002772,39394633,20848693,28718943,39490257,56901233,39086832,28987675,23517240,28830275,19352214,12903658,5440113,6281703,14606115,9976718,13260311,21988083,7782862,5624059,5729843,5186282,6101774,13892443,27822726,40441891,11634772,7261424,8283444,10351964,8116517,5562162,4046091,5918023,56615287,8123640,7749631,14515791,12974564,14413477,17554270,8021601,8002416,6706715,5189765,5883463,6212181,7152645,5130751,3644095,8415786,11149431,14222868,8789659,3631377,4058518,23075627,5725892,7859238,6207300,6026174,7560015,4783411,18786461,6382052,5834843,5776791,3188764,2688160,4355948,4816625,5986351,8851897,10960552,4125570,4678484,4632873,10598643,19748112,6534738,1870225,2125334,2176872,4952703,7237206,8156491,2343336,1559630,6593310,9511103,12477355,9419820,1887738,1432600,4029822,"06889.HK"
"1796",0,0,0,0,0,0,0,2368406,22966578,6743160,6845300,12414186,43077104,24808597,13735732,29124771,18490403,15515198,10693536,6825356,5609453,2252831,1166712,1916586,4398199,2536732,2894224,1462504,999430,603167,1469265,1058673,714642,1097049,1499394,2791650,871631,1516705,8146720,7423541,12034622,4245488,10641890,3073698,21558608,7512013,8056997,2641663,3993524,24420457,196417854,51359529,34805987,55341776,72194820,70918559,77569929,55552850,43648664,41653502,20099196,51168749,71179426,72348138,21991000,10221698,20895840,9574288,30128899,10671473,4783755,3456175,15498657,5336251,28635082,130606546,113050539,117467754,161344300,121788535,195374792,180225302,134227627,107899365,58331032,50369169,100608627,94709580,105065068,32315163,45518513,41842680,122832998,28612844,29985163,50685446,60945629,116032175,148285366,24830453,110006532,59990728,46887741,80858024,42030547,23870967,36322632,24786956,14637963,132133950,234507520,193331217,394447537,133979790,40540014,18260793,102599658,131119697,98958972,162391734,405503144,240069622,115794692,47620811,78541269,46620589,1464009625,1153734141,1718074723,814403030,117413425,48148137,276718077,542426025,508889776,790319948,1134868828,443718923,144204121,77407963,203091923,542140049,142174178,925322519,1012410576,242463738,136486300,88012247,63650893,45744542,800282817,288282515,218386167,203725270,159039759,861113726,280723412,127029700,84827441,44052231,41244835,207137753,263767890,36026393,42879680,100092952,163264636,22731651,59606147,76117424,148630275,1353954807,78181692,148254908,140810532,58480612,419607593,168453177,388456826,83296325,815456517,329392641,50904769,107975431,41884586,69992823,111270916,456058074,481449905,1365875297,740672438,"00689.HK"
"1797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115238999,30950251,19749559,18930588,15851766,8152521,4259108,2089154,3606596,2062139,839891,1033220,2874111,1999847,745380,912929,1149218,549903,448948,476466,405150,284242,965151,685152,214242,303333,733937,680908,839999,379695,13783638,2519151,720000,3728000,13142000,3344000,1624000,2046000,"06890.HK"
"1798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414674000,139302000,57108000,58648000,84522000,52477000,147172000,109682000,49376000,23010300,23712000,11806000,15962000,68818000,44346000,65148000,17376000,25982000,248633950,226716000,115802000,86817700,42449000,33406000,16456000,33140000,12206000,10472000,7334000,16870000,19862000,22866000,40421700,22872100,11590000,2170000,18112500,25756000,17454000,11798000,15114000,12050000,10086000,3866000,12544000,12796000,13750000,5780000,2604000,2738000,7428000,4824000,1220000,4812000,1160000,748000,2972000,4376000,1978000,6048000,921500,1466000,4082000,2578000,38576000,19448000,546000,1114000,2560000,516000,344000,548000,418000,926000,3550000,2304000,4322000,1276000,31604000,28032000,38990000,4132000,1308000,1636000,578000,2186000,666000,"06893.HK"
"1799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50732353,18043662,5227235,3824926,5649754,3463376,1628176,7224185,52329414,84135335,67088580,48171885,53825897,51601517,174048339,96893238,43661213,17098271,16143720,18758203,22616723,18707513,35196295,21117410,42883756,14095273,5825875,9468253,6866830,5717594,10942290,4834327,7460123,4815796,5675351,4741545,5534758,20651985,13138988,9265860,3633161,7294203,6569093,7961295,35559313,29980762,19666573,42989655,12764965,29129087,7210967,12745502,9188999,8121377,30817731,17941516,19493223,7794582,11947677,19944899,6032854,6263676,5292396,1369149,1114052,1495408,2263808,3707989,2736752,3399594,3808373,2320114,4396500,17724750,11287500,10205500,52125325,67115999,"06896.HK"
"1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61296903,17616998,8370888,8810583,9710814,18006678,15376842,16133287,18027522,23631036,24868852,23055886,24441663,24058228,17179388,29772188,49908577,68329949,62103360,26083744,103117997,76217379,62249267,169657911,85644786,29192351,9058563,31330918,33625882,64743616,30309304,28880292,44625981,15852592,26943340,56156008,31163165,24887584,25777415,66762884,57121878,24560436,9896275,2594412,3136221,1102364,13705582,3617589,3334187,4217741,1946330,2556901,5736877,21460168,2040104,2152631,1517054,891895,1619161,6612103,3061197,4801229,8558435,5078381,8181255,20028027,3225822,2523562,10388070,10706899,14239999,15586254,3005541,4194252,4161519,4515472,58688870,39996805,2774345,2348781,707910,853173,890000,1587679,1037312,2111449,795887,1808644,881817,1712482,1884343,1685885,903300,32736,885564,1124000,68000,3960000,5e+05,70000,168000,948000,"06898.HK"
"1801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49971000,59732000,16774000,33297000,12622500,21210001,20375500,24324300,14812800,21057500,152409800,79711000,64013200,71784300,18078190,15879000,17768330,38132076,20217000,16010750,5128300,17798700,13470900,9445000,4055600,21221600,32515100,40538200,16972000,15746000,21236442,8405290,14065107,51973020,46578000,49442620,49436804,17694000,26881000,42451000,19686000,56297400,14783000,62957076,29316000,26171000,30655000,27578476,12045000,8802000,13989330,6970000,20767000,4699000,3989582,1949450,893400,5012000,3326400,5013000,1500000,773209,5606000,3200000,10337000,1487000,8730000,8619000,23850200,6571000,6301000,27827351,34104649,7110000,1069000,2934000,841000,1940000,1552000,5259000,18039000,51128000,66556000,13401448,6505000,3362000,6970000,2972494,5237000,4926000,612000,"06899.HK"
"1802",12288676,11476924,22511644,24185129,18829813,11019153,13022450,22013418,17646141,27062511,14507298,19896093,16563431,24346398,17068075,26628273,24308753,46498040,40443943,63599983,50118878,20931680,22853929,32776562,15946357,29096741,28389711,10705624,20467381,20932203,16514384,34967592,31898206,25331332,35731911,21766796,35192948,50180999,37831299,30416287,28339895,40173687,39969051,38747543,39259941,20429150,28874867,23526575,29016577,82702059,37703776,47045380,43226100,34809253,42834693,63194640,45866870,76991307,60278897,54526454,49165843,86293011,84194979,43696431,49185641,49977229,77040156,67077642,82085851,68451713,40661993,64645884,46920693,59834452,30644328,51377328,39830533,32823503,29628034,49740520,29147220,48317662,38066898,65386306,60482479,58451235,62586981,46883971,60675257,52883819,45034735,33725138,63887687,38307296,31880313,52681672,51745211,64722287,34808496,47175935,36170816,46362257,63094138,64105374,42266091,92991184,42774142,66348989,40587698,51980441,66589499,50970645,49473560,32820442,38082754,59185063,73148777,169248810,55475623,62573207,39631461,76926649,73183262,66323760,47123931,39055977,32939556,37580409,21010106,28442201,35591218,23484674,53074575,52859553,40235994,33806811,62872455,49934698,58770411,68430358,60877728,99477645,105594255,69782946,157550478,72744548,56986988,51326598,80444392,68335309,98587146,91990982,73188575,57533502,76054020,77395852,79790820,86207639,89922233,84958560,59757185,32382756,85918964,106534457,107510834,220220980,53027343,67804445,53867095,79687861,84831900,44987619,45077498,45289985,62631305,33819882,20773434,62960472,31218391,37715163,44683239,71844566,36691755,33526988,34322511,18563617,21260526,27854087,11329752,25800648,14304074,"00069.HK"
"1803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99073600,169921400,218057513,175850479,74466362,210154452,49387798,42387851,113650239,87592399,27243697,73785800,80941516,331588900,382165763,155866847,86242898,89221299,72866083,229571820,67733463,80949500,187891396,38449099,155758598,49956100,63615499,54265903,55523397,79701588,55797961,67079459,63494899,197328100,135485499,57720599,35810100,232326498,262014984,177693120,251965600,64717400,40364799,135246851,70461700,102222399,84529299,31738600,20010625,39543297,26753897,68807542,51638000,167826296,41794099,51479198,62967608,63222700,12572100,10043200,34412000,62284200,11555900,13636800,13598099,96650029,13083800,"00690.HK"
"1804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53955178,34905768,17831856,15300000,19750908,15703162,45281073,41256000,16902000,89602000,47760310,24374000,35086000,24076000,"06900.HK"
